Jeux,Discipline,Épreuve,Phase,Genre,Début,Fin,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR
Olympiques,Tennis,Double,1er tour,Hommes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN08,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Double,1er tour,Femmes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN08,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Simple,1er tour,Hommes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN09,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,1er tour,Femmes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN09,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,1er tour,Hommes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN09,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,1er tour,Femmes,2024-07-28T12:00:00Z,2024-07-28T19:00:00Z,Stade Roland-Garros,TEN09,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,1er tour,Hommes,2024-07-28T19:00:00Z,2024-07-28T23:00:00Z,Stade Roland-Garros,TEN10,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,130,90,60,40,,,,,
Olympiques,Tennis,Simple,1er tour,Femmes,2024-07-28T19:00:00Z,2024-07-28T23:00:00Z,Stade Roland-Garros,TEN10,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,130,90,60,40,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T17:00:00Z,Stade Roland-Garros,TEN11,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,120,80,50,30,,,,,
Olympiques,Tennis,Simple,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T17:00:00Z,Stade Roland-Garros,TEN11,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,120,80,50,30,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN12,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,70,50,30,,,,,
Olympiques,Tennis,Simple,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN12,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,70,50,30,,,,,
Olympiques,Tennis,Double,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN12,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,70,50,30,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN12,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,70,50,30,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN12,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,70,50,30,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN13,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Simple,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN13,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Double,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN13,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN13,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN13,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,80,50,,,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN14,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN14,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,2e tour,Hommes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN14,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN14,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-29T12:00:00Z,2024-07-29T19:00:00Z,Stade Roland-Garros,TEN14,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-29T19:00:00Z,2024-07-29T23:00:00Z,Stade Roland-Garros,TEN15,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,130,90,60,40,,,,,
Olympiques,Tennis,Simple,2e tour,Femmes,2024-07-29T19:00:00Z,2024-07-29T23:00:00Z,Stade Roland-Garros,TEN15,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,130,90,60,40,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T17:00:00Z,Stade Roland-Garros,TEN16,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,135,95,65,45,,,,,
Olympiques,Tennis,Simple,3e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T17:00:00Z,Stade Roland-Garros,TEN16,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,135,95,65,45,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN17,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Simple,3e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN17,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double,3e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN17,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN17,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN17,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN18,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Simple,3e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN18,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double,3e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN18,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN18,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN18,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN19,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,3e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN19,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,3e tour,Hommes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN19,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,2e tour,Femmes,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN19,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double mixte,1er tour,Mixte,2024-07-30T12:00:00Z,2024-07-30T19:00:00Z,Stade Roland-Garros,TEN19,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,2e tour,Hommes,2024-07-30T19:00:00Z,2024-07-30T23:00:00Z,Stade Roland-Garros,TEN20,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,145,105,75,55,,,,,
Olympiques,Tennis,Simple,3e tour,Femmes,2024-07-30T19:00:00Z,2024-07-30T23:00:00Z,Stade Roland-Garros,TEN20,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,145,105,75,55,,,,,
Olympiques,Tennis,Simple,3e tour,Hommes,2024-07-31T12:00:00Z,2024-07-31T17:00:00Z,Stade Roland-Garros,TEN21,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,150,110,80,60,,,,,
Olympiques,Tennis,Simple,quart de finales,Femmes,2024-07-31T12:00:00Z,2024-07-31T17:00:00Z,Stade Roland-Garros,TEN21,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,150,110,80,60,,,,,
Olympiques,Tennis,Simple,3e tour,Hommes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN22,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Simple,quarts de finale,Femmes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN22,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double,demi-finales,Hommes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN22,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double,quarts de finale,Femmes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN22,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Double mixte,quarts de finale,Mixte,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN22,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,80,60,40,,,,,
Olympiques,Tennis,Simple,3e tour,Hommes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN23,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double,demi-finale,Hommes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN23,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double,quarts de finale,Femmes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN23,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Double mixte,quarts de finale,Mixte,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN23,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,90,60,,,,,,,
Olympiques,Tennis,Simple,3e tour,Hommes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN24,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double,quarts de finale,Femmes,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN24,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Double mixte,quarts de finale,Mixte,2024-07-31T12:00:00Z,2024-07-31T19:00:00Z,Stade Roland-Garros,TEN24,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,24,,,,,,,,
Olympiques,Tennis,Simple,3e tour,Hommes,2024-07-31T19:00:00Z,2024-07-31T23:00:00Z,Stade Roland-Garros,TEN25,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,170,120,90,70,,,,,
Olympiques,Tennis,Simple,quart de finale,Femmes,2024-07-31T19:00:00Z,2024-07-31T23:00:00Z,Stade Roland-Garros,TEN25,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,170,120,90,70,,,,,
Olympiques,Tennis,Simple,quart de finale,Hommes,2024-08-01T12:00:00Z,2024-08-01T17:00:00Z,Stade Roland-Garros,TEN26,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,240,175,125,85,,,,,
Olympiques,Tennis,Simple,demi-finale,Femmes,2024-08-01T12:00:00Z,2024-08-01T17:00:00Z,Stade Roland-Garros,TEN26,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,240,175,125,85,,,,,
Olympiques,Tennis,Simple,quart de finale,Hommes,2024-08-01T12:00:00Z,2024-08-01T19:00:00Z,Stade Roland-Garros,TEN27,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,110,90,70,50,,,,,
Olympiques,Tennis,Double,demi-finale,Femmes,2024-08-01T12:00:00Z,2024-08-01T19:00:00Z,Stade Roland-Garros,TEN27,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,110,90,70,50,,,,,
Olympiques,Tennis,Double mixte s,demi-finale,Mixte,2024-08-01T12:00:00Z,2024-08-01T19:00:00Z,Stade Roland-Garros,TEN27,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,110,90,70,50,,,,,
Olympiques,Tennis,Double,demi-finale,Femmes,2024-08-01T12:00:00Z,2024-08-01T19:00:00Z,Stade Roland-Garros,TEN28,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,70,,,,,,,
Olympiques,Tennis,Double mixte s,demi-finale,Mixte,2024-08-01T12:00:00Z,2024-08-01T19:00:00Z,Stade Roland-Garros,TEN28,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,100,70,,,,,,,
Olympiques,Tennis,Simple,quart de finale,Hommes,2024-08-01T19:00:00Z,2024-08-01T23:00:00Z,Stade Roland-Garros,TEN29,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,260,185,135,90,,,,,
Olympiques,Tennis,Simple,demi-finale,Femmes,2024-08-01T19:00:00Z,2024-08-01T23:00:00Z,Stade Roland-Garros,TEN29,48.847319999999996,2.2455010000000004,Paris (75),14962,Qualifications,,260,185,135,90,,,,,
Olympiques,Tennis,Simple,demi-finale,Hommes,2024-08-02T12:00:00Z,2024-08-02T17:00:00Z,Stade Roland-Garros,TEN30,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,290,205,155,95,,,,,
Olympiques,Tennis,Simple,match pour la médaille de bronze.,Femmes,2024-08-02T12:00:00Z,2024-08-02T17:00:00Z,Stade Roland-Garros,TEN30,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,290,205,155,95,,,,,
Olympiques,Tennis,Double,match pour la médaille de bronze,Hommes,2024-08-02T12:00:00Z,2024-08-02T17:00:00Z,Stade Roland-Garros,TEN31,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,160,135,105,75,,,,,
Olympiques,Tennis,Double mixte s,match pour la médaille de bronze,Mixte,2024-08-02T12:00:00Z,2024-08-02T17:00:00Z,Stade Roland-Garros,TEN31,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,160,135,105,75,,,,,
Olympiques,Tennis,Simple,demi-finale,Hommes,2024-08-02T19:00:00Z,2024-08-02T23:30:00Z,Stade Roland-Garros,TEN32,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,320,225,165,100,,,,,
Olympiques,Tennis,Double mixte s,match pour la médaille d'or,Mixte,2024-08-02T19:00:00Z,2024-08-02T23:30:00Z,Stade Roland-Garros,TEN32,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,320,225,165,100,,,,,
Olympiques,Tennis,Simple,match pour la médaille de bronze,Hommes,2024-08-03T12:00:00Z,2024-08-03T19:00:00Z,Stade Roland-Garros,TEN33,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,380,285,195,115,,,,,
Olympiques,Tennis,Simple,match pour la médaille d'or,Femmes,2024-08-03T12:00:00Z,2024-08-03T19:00:00Z,Stade Roland-Garros,TEN33,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,380,285,195,115,,,,,
Olympiques,Tennis,Double,match pour la médaille d'or,Hommes,2024-08-03T12:00:00Z,2024-08-03T19:00:00Z,Stade Roland-Garros,TEN33,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,380,285,195,115,,,,,
Olympiques,Tennis,Double,match pour la médaille de bronze,Femmes,2024-08-04T12:00:00Z,2024-08-04T19:00:00Z,Stade Roland-Garros,TEN34,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,420,305,205,125,,,,,
Olympiques,Tennis,Simple,match pour la médaille d'or,Hommes,2024-08-04T12:00:00Z,2024-08-04T19:00:00Z,Stade Roland-Garros,TEN34,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,420,305,205,125,,,,,
Olympiques,Tennis,Double,match pour la médaille d'or,Femmes,2024-08-04T12:00:00Z,2024-08-04T19:00:00Z,Stade Roland-Garros,TEN34,48.847319999999996,2.2455010000000004,Paris (75),14962,Médailles,,420,305,205,125,,,,,
Olympiques,Tennis de table,Simple  et,tour préliminaire,Femmes,2024-07-27T15:00:00Z,2024-07-27T18:00:00Z,Arena Paris Sud,TTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Double mixte,1/8e finale,Mixte,2024-07-27T15:00:00Z,2024-07-27T18:00:00Z,Arena Paris Sud,TTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 1,Femmes,2024-07-27T20:00:00Z,2024-07-27T23:00:00Z,Arena Paris Sud,TTE02,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 1,Femmes,2024-07-28T10:00:00Z,2024-07-28T14:00:00Z,Arena Paris Sud,TTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Double mixte,quarts de finale,Mixte,2024-07-28T16:00:00Z,2024-07-28T18:00:00Z,Arena Paris Sud,TTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple  et,tour 1,Femmes,2024-07-28T20:00:00Z,2024-07-28T23:00:00Z,Arena Paris Sud,TTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 1,Femmes,2024-07-29T10:00:00Z,2024-07-29T14:00:00Z,Arena Paris Sud,TTE06,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Double mixte,demi-finales,Mixte,2024-07-29T16:00:00Z,2024-07-29T18:00:00Z,Arena Paris Sud,TTE07,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,160,120,80,50,,,,,
Olympiques,Tennis de table,Simple  et,tour 2,Femmes,2024-07-29T20:00:00Z,2024-07-29T23:00:00Z,Arena Paris Sud,TTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 2,Femmes,2024-07-30T10:00:00Z,2024-07-30T12:00:00Z,Arena Paris Sud,TTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Double mixte,match pour la médaille de bronze,Mixte,2024-07-30T13:30:00Z,2024-07-30T16:00:00Z,Arena Paris Sud,TTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,280,205,145,85,,,,,
Olympiques,Tennis de table,Double mixte,match pour la médaille d'or,Mixte,2024-07-30T13:30:00Z,2024-07-30T16:00:00Z,Arena Paris Sud,TTE10,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,280,205,145,85,,,,,
Olympiques,Tennis de table,Simple  et,tour 2,Femmes,2024-07-31T10:00:00Z,2024-07-31T13:00:00Z,Arena Paris Sud,TTE11,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 3,Femmes,2024-07-31T15:00:00Z,2024-07-31T18:00:00Z,Arena Paris Sud,TTE12,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple  et,tour 3,Femmes,2024-07-31T20:00:00Z,2024-07-31T23:00:00Z,Arena Paris Sud,TTE13,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,100,70,45,24,,,,,
Olympiques,Tennis de table,Simple,quarts de finale (2 matchs),Femmes,2024-08-01T10:00:00Z,2024-08-01T13:00:00Z,Arena Paris Sud,TTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,quart de finale (1 match),Hommes,2024-08-01T10:00:00Z,2024-08-01T13:00:00Z,Arena Paris Sud,TTE14,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,quart de finale (1 match),Femmes,2024-08-01T15:00:00Z,2024-08-01T18:00:00Z,Arena Paris Sud,TTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,quarts de finale (2 matchs),Hommes,2024-08-01T15:00:00Z,2024-08-01T18:00:00Z,Arena Paris Sud,TTE15,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,quart de finale (1 match),Femmes,2024-08-01T20:00:00Z,2024-08-01T22:00:00Z,Arena Paris Sud,TTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,quart de finale (1 match),Hommes,2024-08-01T20:00:00Z,2024-08-01T22:00:00Z,Arena Paris Sud,TTE16,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,120,90,65,45,,,,,
Olympiques,Tennis de table,Simple,demi-finale,Femmes,2024-08-02T10:00:00Z,2024-08-02T12:00:00Z,Arena Paris Sud,TTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,160,120,80,50,,,,,
Olympiques,Tennis de table,Simple,demi-finale,Hommes,2024-08-02T10:00:00Z,2024-08-02T12:00:00Z,Arena Paris Sud,TTE17,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,160,120,80,50,,,,,
Olympiques,Tennis de table,Simple,demi-finale,Femmes,2024-08-02T13:30:00Z,2024-08-02T15:30:00Z,Arena Paris Sud,TTE18,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,160,120,80,50,,,,,
